as_of,value
2020-07-15,1025.7
2020-07-22,1021.0
2020-07-29,1019.4
2020-08-05,1018.4
2020-08-12,1009.5
2020-08-19,1006.7
2020-08-26,1011.6
2020-09-02,996.6
2020-09-09,1009.5
2020-09-16,983.5
2020-09-23,985.5
2020-09-30,945.3
2020-10-07,964.3
2020-10-14,962.4
2020-10-21,973.8
2020-10-28,973.5
2020-11-04,951.0
2020-11-11,961.6
2020-11-18,982.9
2020-11-25,983.6
2020-12-02,968.9
2020-12-09,990.1
2020-12-16,997.3
2020-12-23,1029.5
2020-12-30,1020.5
2021-01-06,1105.0
2021-01-13,1060.7
2021-01-20,1057.9
2021-01-27,1067.9
2021-02-03,1056.7
2021-02-10,1076.4
2021-02-17,1075.2
2021-02-24,1089.2
2021-03-03,1098.8
2021-03-10,1110.5
2021-03-17,1116.5
2021-03-24,1133.8
2021-03-31,1099.9
2021-04-07,1172.0
2021-04-14,1207.3
2021-04-21,1218.8
2021-04-28,1214.8
2021-05-05,1206.3
2021-05-12,1193.2
2021-05-19,1198.4
2021-05-26,1188.9
2021-06-02,1185.4
2021-06-09,1175.9
2021-06-16,1180.6
2021-06-23,1163.0
2021-06-30,1108.5
2021-07-07,1133.8
2021-07-14,1129.4
2021-07-21,1132.2
2021-07-28,1138.9
2021-08-04,1137.5
2021-08-11,1141.6
2021-08-18,1138.2
2021-08-25,1149.6
2021-09-01,1156.7
2021-09-08,1162.8
2021-09-15,1182.2
2021-09-22,1188.9
2021-09-29,1184.9
2021-10-06,1175.4
2021-10-13,1172.5
2021-10-20,1189.7
2021-10-27,1179.6
2021-11-03,1153.3
2021-11-10,1131.3
2021-11-17,1115.8
2021-11-24,1102.7
2021-12-01,1094.4
2021-12-08,1089.0
2021-12-15,1086.6
2021-12-22,1082.9
2021-12-29,1087.3
2022-01-05,1073.9
2022-01-12,1047.5
2022-01-19,1043.5
2022-01-26,1024.5
2022-02-02,1022.7
2022-02-09,1018.9
2022-02-16,1022.9
2022-02-23,1020.2
2022-03-02,1027.1
2022-03-09,1039.0
2022-03-16,1017.7
2022-03-23,1050.4
2022-03-30,1062.4
2022-04-06,1066.8
2022-04-13,1070.3
2022-04-20,1086.7
2022-04-27,1104.4
2022-05-04,1103.4
2022-05-11,1112.8
2022-05-18,1121.2
2022-05-25,1132.2
2022-06-01,1139.0
2022-06-08,1157.3
2022-06-15,1125.9
2022-06-22,1143.4
2022-06-29,1169.5
2022-07-06,1164.6
2022-07-13,1170.7
2022-07-20,1170.2
2022-07-27,1149.6
2022-08-03,1168.7
2022-08-10,1176.8
2022-08-17,1189.9
2022-08-24,1196.3
2022-08-31,1198.5
2022-09-07,1197.9
2022-09-14,1207.6
2022-09-21,1228.6
2022-09-28,1230.3
2022-10-05,1243.4
2022-10-12,1255.5
2022-10-19,1286.9
2022-10-26,1300.5
2022-11-02,1300.6
2022-11-09,1295.6
2022-11-16,1303.6
2022-11-23,1308.8
2022-11-30,1293.4
2022-12-07,1318.2
2022-12-14,1302.3
2022-12-21,1278.3
2022-12-28,1261.0
2023-01-04,1281.5
2023-01-11,1304.1
2023-01-18,1300.6
2023-01-25,1311.3
2023-02-01,1290.1
2023-02-08,1260.6
2023-02-15,1255.7
2023-02-22,1238.2
2023-03-01,1214.4
2023-03-08,1178.6
2023-03-15,1163.4
2023-03-22,1118.0
