cik,ticker,w_2015,dlog_shares,shares_2015_adj,shares_last_adj,ratio,contrib
1564708,NWS,0.0005193696074676327,-0.010235148765824655,579400000.0,573500000.0,0.9898170521228857,-5.3158251968791765e-06
883241,SNPS,0.0005199863487852621,-0.004204200788511279,156601000.0,155944000.0,0.9958046244915422,-2.1861270175780998e-06
79282,BRO,0.0003332997265635119,-0.004384739162884532,285248000.0,284000000.0,0.9956248597711466,-1.4614323640417365e-06
857005,PTC,0.000305657999127087,-0.004116014439711703,121240000.0,120742000.0,0.9958924447377103,-1.2580927380204772e-06
52988,J,0.00035361706301370344,0.00871616577484466,152463206.70000002,153797909.58,1.0087542621520895,3.0821849420411295e-06
720005,RJF,0.0005079503504653892,0.007035999450326463,210811500.0,212300000.0,1.0070608102499152,3.5739383866676126e-06
943819,RMD,0.0005045842252906837,0.0077561961835575415,146410000.0,147550000.0,1.0077863533911617,3.913654242482939e-06
711404,COO,0.00048541716926323866,0.008317931407492532,198740000.0,200400000.0,1.008352621515548,4.037666717950811e-06
877212,ZBRA,0.00025892047636416366,0.015863884537351672,51063189.0,51879709.0,1.0159903839926645,4.1074845413971845e-06
935703,DLTR,0.001231712970922526,0.0036446509592946144,219100000.0,219900000.0,1.0036513007759014,4.489163861048404e-06
1035267,ISRG,0.001594415822587603,0.003043300177028216,360900000.0,362000000.0,1.003047935716265,4.8522859551374405e-06
63754,MKC,0.0006781642915034467,0.008941937375661213,267200000.0,269600000.0,1.0089820359281436,6.064102625033475e-06
936340,DTE,0.0010216346418004216,0.006664671745732697,205625000.0,207000000.0,1.0066869300911854,6.8088595316690146e-06
33185,EFX,0.0009042637123783658,0.009654137733089825,123700000.0,124900000.0,1.0097008892481811,8.729886426335866e-06
105770,WST,0.000300211596933329,0.031704929849752324,71400000.0,73700000.0,1.0322128851540617,9.518187620853315e-06
1396009,VMC,0.0008293540742440079,0.01234485584695219,131467000.0,133100000.0,1.0124213680999794,1.0238256492624761e-05
914208,IVZ,0.0006776870173425817,0.020305266160745523,448500000.0,457700000.0,1.0205128205128204,1.3760615260822889e-05
1601046,KEYS,0.0003444295289403618,0.046792161506758884,167000000.0,175000000.0,1.0479041916167664,1.6116602145874293e-05
1316835,BLDR,7.7799144207632e-05,0.20994104052812598,96449000.0,118980000.0,1.2336053250940913,1.633323328714799e-05
48465,HRL,0.00117307225421708,0.015667228851272308,540448000.0,548982000.0,1.0157906033512938,1.837879146589688e-05
842023,TECH,0.00022563569175875517,0.08549373996271864,147600000.0,160774000.0,1.0892547425474255,1.929043915753115e-05
310764,SYK,0.0022988507200684873,0.009118208283536364,382100000.0,385600000.0,1.0091599057838263,2.0961399678342015e-05
91576,KEY,0.0005647683242071821,0.0397338818789651,912571000.0,949561000.0,1.0405338324360516,2.2440437883029243e-05
46080,HAS,0.00045262966321858635,0.05183947719030179,131788000.0,138800000.0,1.0532066652502503,2.3464085102073887e-05
764622,PNW,0.0005201464779574649,0.04780726929745187,110806000.0,116232000.0,1.048968467411512,2.4866782745833636e-05
1069183,AXON,6.816271029237219e-05,0.3720422982673647,54152000.0,78558000.0,1.450694341852563,2.53594113933067e-05
9389,BALL,0.0007901084521681464,0.032179378629673246,298446000.0,308206000.0,1.0327027334928263,2.5425199040823856e-05
1174922,WYNN,0.00044745957039448554,0.08145770040169802,101641000.0,110267000.0,1.0848673271612834,3.6449027627066504e-05
1280452,MPWR,0.00016400162587778232,0.234676991899072,38620000.0,48835000.0,1.2645002589331953,3.848740822755496e-05
1393311,PSA,0.002035309424438996,0.019213382741057057,172688000.0,176038000.0,1.0193991475956639,3.9105178968226976e-05
31791,RVTY,0.0004276413850737482,0.09663705400810249,113315000.0,124812000.0,1.1014605303799143,4.132600362547156e-05
922224,PPL,0.0011087528449478421,0.03849997967706873,711910027.9149667,739853000.0,1.0392507072373631,4.268696199738406e-05
909832,COST,0.005179258690113002,0.008904375845410952,440512000.0,444452000.0,1.0089441377306407,4.6118065977376985e-05
1037540,BXP,0.0014161634878461628,0.03398175599349215,152521000.0,157793000.0,1.0345657319319963,4.8123722090881094e-05
1274494,FSLR,0.0004586414184754432,0.11893226586850258,95468000.0,107525000.0,1.1262936271839779,5.454726312042856e-05
811156,CMS,0.0007141888928331567,0.09266533988227771,271900000.0,298300000.0,1.0970945200441338,6.618055649453208e-05
1094285,TDY,0.00023246813896402795,0.2855965659607595,36000000.0,47900000.0,1.3305555555555555,6.6392102183415e-05
1410636,AWK,0.0007786248743571663,0.08561375272299172,179000000.0,195000000.0,1.089385474860335,6.666099745718494e-05
1002910,AEE,0.0007694872489392339,0.08953035575291614,244500000.0,267400000.0,1.0936605316973416,6.889246714486236e-05
1120193,NDAQ,0.0006113430308384376,0.11979870586051836,513798438.0,579189522.0,1.127269915912045,7.323810393129179e-05
1374310,CBOE,0.00041262018873127517,0.1890054557373062,87331000.0,105500000.0,1.2080475432549724,7.798746681756796e-05
1020569,IRM,0.00022842633105107002,0.35270021424341563,208189655.242,296234000.0,1.422904512981959,8.056601590054978e-05
882835,ROP,0.0012958883612618087,0.07487322214778085,100209000.0,108000000.0,1.0777475077088885,9.702733715147908e-05
860731,TYL,0.00043897029303366386,0.22912734725008901,34590000.0,43497000.0,1.2575021682567216,0.00010058009876439762
906345,CPT,0.0004945225925244817,0.204174802294104,88494000.0,108539000.0,1.2265125319230683,0.0001009690525586538
65984,ETR,0.0005901895365574338,0.18932672106172124,357140800.0,431581696.0,1.208435709389686,0.0001117386497613558
915913,ALB,0.0003438300193615848,0.33193169084981516,84322000.0,117516000.0,1.393657645691516,0.00011412807969161553
1524472,XYL,0.00043244924378028546,0.2692522271819384,186038000.0,243521000.0,1.3089852610756942,0.00011643792203098689
72903,XEL,0.0009317849711174493,0.12563169557324302,496532000.0,563000000.0,1.1338644840614502,0.00011706172583115044
2488,AMD,0.00015753989747084785,0.7678707267558819,754000000.0,1625000000.0,2.1551724137931036,0.00012097027556398705
916076,MLM,0.0004246308761255596,0.28584393602029945,46285000.0,61600000.0,1.3308847358755536,0.00012137816098747815
24545,TAP,0.0009516360016505485,0.1306091030053809,184200000.0,209900000.0,1.1395222584147666,0.0001242923245632053
74208,UDR,0.0004617104409957259,0.2781071976714537,249969000.0,330116000.0,1.3206277578419725,0.0001284049968809724
732717,T,0.013489868248381765,0.01036165919054132,7129740000.0,7204000000.0,1.0104155270739186,0.00013977741731503645
72741,ES,0.0011756563172516312,0.12350639944339675,316211160.0,357779408.0,1.1314572452155072,0.00014520107872663274
872589,REGN,0.004398345225860885,0.03366190874250315,111290000.0,115100000.0,1.0342348818402372,0.0001480566956109535
827052,EIX,0.0009162008717327335,0.1649475888579016,329000000.0,388000000.0,1.1793313069908815,0.00015112512470182195
1047862,ED,0.0009378489573940343,0.16524957289530717,294400000.0,347300000.0,1.1796875,0.0001549791396496733
1057352,CSGP,0.000424512699380507,0.36844434580037644,282120000.0,407800000.0,1.4454841911243443,0.00015640930380720277
798354,FISV,0.0017717947090275373,0.08962289573410104,532200000.0,582100000.0,1.093761743705374,0.00015879337246940686
827054,MCHP,0.0005647277009170851,0.2863399078643392,411552000.0,548000000.0,1.3315449809501594,0.00016170407784903826
831259,FCX,0.00044655318069945326,0.3621272498868481,1006000000.0,1445000000.0,1.4363817097415508,0.00016170907525491773
1156375,CME,0.0022056124007688517,0.07361656346316274,334398000.0,359944000.0,1.0763939975717558,0.00016236960527633891
1071739,CNC,0.0010779283613268616,0.15180569159985025,449977384.0,523744000.0,1.1639340522945039,0.0001636356603863175
1136869,ZBH,0.0011765992338973632,0.14173986578871015,176954000.0,203900000.0,1.1522768629135256,0.00016677101749971144
1596532,ANET,0.00017029389094059207,0.9799897023248699,480816000.0,1281100000.0,2.6644288043659112,0.0001668862594906147
97745,TMO,0.003777551493907316,0.04594825322388075,365800000.0,383000000.0,1.0470202296336797,0.00017357189260830237
4904,AEP,0.0020660833503138056,0.08704957650397004,487040956.0,531337703.0,1.090950763902492,0.00017985168066672033
885725,BSX,0.0018004945339611079,0.10245591367022823,1341200000.0,1485900000.0,1.1078884580972264,0.00018447131253523707
783325,WEC,0.0006051840733204996,0.3205491318891783,229700000.0,316500000.0,1.3778841967784066,0.00019399122933604296
106535,WY,0.0008221101649992663,0.24380705935263358,571239000.0,728957000.0,1.2760980955431964,0.0002004362617923795
731802,ATO,0.00042089616911219514,0.5096102001765872,91711000.0,152666000.0,1.66464219123115,0.00021449298099482445
36270,MTB,0.0008436403880678285,0.2554262381858912,129603000.0,167319000.0,1.2910117821346727,0.00021548789070585086
64040,SPGI,0.0020080469148329875,0.10860756138237682,295748600.0,329678300.0,1.1147248034310222,0.00021808907856141609
1478242,IQV,0.000639120354120087,0.36071800249756397,127862000.0,183400000.0,1.4343589182086938,0.0002305422174937335
1130310,CNP,0.0005759924010072331,0.40196577247887944,430930000.0,644137000.0,1.4947601698651753,0.00023152923041283693
879101,KIM,0.0004682870599654152,0.49768975586449316,408614000.0,672136000.0,1.644916718467796,0.00023306167254868876
49196,HBAN,0.000442267708860373,0.5592687298921535,843974000.0,1476442000.0,1.749392753805212,0.00024734649980665354
920522,ESS,0.000459997268038786,0.5428618039271522,37335295.0,64251234.0,1.7209247710510924,0.00024971494672909714
64803,CVS,0.00872636558824568,0.028940926605001843,1226000000.0,1262000000.0,1.0293637846655792,0.00025254910601783196
106040,WDC,0.0008897898309918305,0.2939912416450457,313551000.0,420714000.0,1.3417721518987342,0.0002615904172164236
943452,WAB,0.0004713875006541979,0.5906649450555443,96832000.0,174800000.0,1.805188367481824,0.00027843207217378215
875320,VRTX,0.002060262594763531,0.1368893757541063,224906000.0,257900000.0,1.1467012885383228,0.00028202806048671506
1032208,SRE,0.0012292627986569835,0.24631641540236154,498664000.0,637943000.0,1.2793043010925191,0.00030278760615266306
1289490,EXR,0.00048357807718304655,0.6262747904833222,113105094.0,211577680.0,1.8706290982791633,0.0003028527589701403
1031296,FE,0.0009678797909354424,0.3199713465859619,419000000.0,577000000.0,1.3770883054892602,0.0003096938000389528
833444,JCI,0.0007706574703176539,0.40525802895881546,450760000.0,676000000.0,1.4996894134350873,0.00031231512742331926
202058,LHX,0.000550291291317932,0.5797435860802789,106800000.0,190700000.0,1.7855805243445693,0.0003190278466174053
33213,EQT,0.0005250981949095838,0.6127642684282277,278832719.0,514593000.0,1.8455258832088497,0.00032176141125675407
740260,VTR,0.0006805162029521946,0.4769482254108241,258427827.0,416366000.0,1.6111500252641138,0.0003245709953613614
1326160,DUK,0.003669267823512024,0.08936931253153409,706000000.0,772000000.0,1.093484419263456,0.00032791994288134795
1393818,BX,0.0012570973212739772,0.2609772025601058,590546640.0,766646508.0,1.2981980695038753,0.0003280737422518852
1123360,GPN,0.0006916246358902474,0.4878934801476934,156454000.0,254845000.0,1.628881332532246,0.0003374391505603741
87347,SLB,0.005010638514683871,0.07442942942946089,1333000000.0,1436000000.0,1.0772693173293324,0.00037293896572520186
1091667,CHTR,0.001510805160641999,0.24884823014427104,113339885.0,145363771.0,1.2825473662691647,0.00037596119031859255
1039684,OKE,0.00042999225564245585,0.8955623468073683,239513629.00000003,586500000.0,2.4487124279679295,0.00038508487357215163
879169,INCY,0.0011716814593747868,0.34969661462009394,148403000.0,210530000.0,1.4186370895467073,0.00040973303975649407
107263,WMB,0.000718424434634036,0.5764585929619902,687185000.0,1223000000.0,1.7797245283293437,0.00041414193873864967
1164727,NEM,0.0005085337296703515,0.8351764998548588,498000000.0,1148000000.0,2.3052208835341363,0.00042471542040422114
1090012,DVN,0.0009365120388705816,0.4555968658182049,402000000.0,634000000.0,1.5771144278606966,0.0004266719497104539
797468,OXY,0.0030483756251134565,0.14111325323629698,839820895.522388,967100000.0,1.1515550579370157,0.0004301662015459903
92122,SO,0.001924848105581456,0.22382436377668022,881000000.0,1102000000.0,1.2508513053348467,0.0004308279025985176
815556,FAST,0.0006672179236703836,0.6570897951131607,1190734352.0,2297128844.0,1.9291698775143762,0.00043842208876040083
1053507,AMT,0.002817195035092259,0.15939740856022355,399146000.0,468120000.0,1.172803936404223,0.00044905358800243416
753308,NEE,0.0024468693173870255,0.18699446249334697,1708000000.0,2059200000.0,1.2056206088992973,0.0004575510127962496
1571949,ICE,0.0012886574345378121,0.3772218957947694,395000000.0,576000000.0,1.4582278481012658,0.0004861098004863774
896159,CB,0.002927593390159245,0.17138814442087505,344147575.0,408486435.0,1.1869513681739585,0.0005017547987582118
1506307,KMI,0.0006608276301676235,0.7621400520468967,1036000000.0,2220000000.0,2.142857142857143,0.00050364320444998
1800,ABT,0.005146181684767698,0.10485212723813227,1574000000.0,1748000000.0,1.1105463786531131,0.0005395880968018086
1101239,EQIX,0.0008954669806542013,0.6482041640456283,50116000.0,95827000.0,1.912103918908133,0.0005804454256254194
6281,ADI,0.0012647533949699235,0.46247514626060066,314041000.0,498697000.0,1.58799965609586,0.0005849170113223066
1297996,DLR,0.0007053697847688317,0.9507426170017904,128127641.0,331547000.0,2.587630564430668,0.0006706251151251087
1136893,FIS,0.0010589982521439741,0.6347083055790974,294200000.0,555000000.0,1.8864717878993882,0.0006721549862295276
1551152,ABBV,0.00691762091933882,0.100172517647748,1604000000.0,1773000000.0,1.105361596009975,0.0006929555036228987
1051470,CCI,0.001883644209921812,0.37162150742036476,299293000.0,434000000.0,1.4500840313672554,0.0007000027007347858
1326801,META,0.019177910801664658,0.03781389904885139,2517000000.0,2614000000.0,1.0385379419944378,0.000725191583022024
766704,WELL,0.0009326776870427278,0.7810528905176626,278761000.0,608750000.0,2.183770326552136,0.0007284706033860504
1045609,PLD,0.0011353708936927185,0.6626782834232544,491546000.0,953590000.0,1.9399812021662266,0.000752385634881017
10795,BDX,0.0022345282745466002,0.35438737796711217,259707833.39999998,370163448.0,1.4253072121620496,0.000791888616209945
92230,TFC,0.001277211786013905,0.6223599441389052,714363000.0,1331087000.0,1.8633201887555766,0.0007948854557971653
1513761,NCLH,0.0008926445921406839,0.9007467629777401,209239484.0,515030548.0,2.461440537675958,0.0008040467268603061
1283699,TMUS,0.0018329186953897653,0.5500004742115331,676885215.0,1173213898.0,1.733253839796161,0.0010081061516555555
715957,D,0.0028536083590595335,0.3705216881196841,579500000.0,839400000.0,1.4484900776531493,0.00105732378643118
316709,SCHW,0.0030997565960409743,0.34953427404455273,1293000000.0,1834000000.0,1.4184068058778037,0.001083471171511996
1613103,MDT,0.004387443246415884,0.2601533250421886,1027500000.0,1332800000.0,1.2971289537712896,0.0011414079489889865
14272,BMY,0.00832326396041641,0.19853517103660662,1662000000.0,2027000000.0,1.2196149217809868,0.0016524606339640958
815097,CCL,0.0030817361103737725,0.5873575724261081,777000000.0,1398000000.0,1.7992277992277992,0.0018100810406470158
1018724,AMZN,0.02288054090113952,0.14219003471489247,9300000000.0,10721000000.0,1.1527956989247312,0.0032533849050285454
732712,VZ,0.009670614016196314,0.38484098829497343,2874000000.0,4223000000.0,1.4693806541405707,0.0037216486554122116
1065280,NFLX,0.024791819873452556,0.38890997322486853,29772890000.0,43926080000.0,1.4753717223957767,0.009641786003180197
